20040301,11.27955926,11.0152
20040302,15.36207759,11.628
20040303,16.41398776,16.4056
20040304,11.58727417,7.756
20040305,14.8920981,9.86
20040308,11.55813039,7.9096
20040309,28.99296127,35.2072
20040310,19.935548,12.8848
20040311,17.46430657,10.352
20040312,15.31280385,9.6184
20040315,16.95043763,8.1008
20040316,16.7298006,9.4984
20040317,14.28121035,10.1704
20040318,20.64996915,13.4104
20040319,20.12135022,19.4736
20040322,12.35537437,10.6048
20040323,19.09494494,10.7584
20040324,21.52334044,7.8136
20040325,16.54319177,8.7736
20040326,14.42467806,6.3472
20040329,11.93887144,11.2064
20040330,11.56065856,5.8064
20040331,13.72292836,12.6664
20040401,16.23832179,11.436
20040402,15.00007482,7.008
20040405,13.74156935,6.9208
20040406,13.92946096,7.8112
20040407,15.51882092,7.7512
20040408,12.10707309,9.1912
20040412,12.68057184,3.98
20040413,14.2557965,9.4416
20040414,12.96440885,8.6576
20040415,16.55827863,5.9112
20040416,13.86687746,7.0976
20040419,14.13161431,7.1384
20040420,12.26468642,11.6352
20040421,18.81875824,10.448
20040422,15.92528177,9.2416
20040423,14.74146902,7.4672
20040426,15.068525,14.3608
20040427,19.63975843,9.2872
20040428,21.09370364,7.0432
20040429,20.77145752,19.0408
20040430,16.45307221,8.068
20040503,15.16835765,13.8056
20040504,16.19864937,11.6248
20040505,18.70496166,13.1944
20040506,21.44338374,20.7728
20040507,21.28237786,18.2432
20040510,16.55682075,16.9936
20040511,13.38724989,13.8208
20040512,21.46356308,13.1352
20040513,13.22826982,15.0256
20040514,21.94827166,7.2752
20040517,23.77403802,10.5264
20040518,16.42223471,11.624
20040519,16.15800949,8.7152
20040520,17.84085092,7.12
20040521,14.72690474,13.2088
20040524,16.77138883,14.6824
20040525,18.05916132,13.076
20040526,12.96523623,9.0928
20040527,15.44476007,6.1144
20040528,15.01144192,5.4048
20040601,19.26167863,6.168
20040602,12.37962208,7.9752
20040603,15.26156909,6.9552
20040604,14.88398766,8.2352
20040607,12.3504552,8.732
20040608,14.411727,9.5
20040609,13.68146246,6.9648
20040610,11.46689186,8.2976
